Clave de la entidad federativa,Entidad federativa,Clave del municipio,Municipio,Social.lag.index.2005,Level.Social.Lag.2005,Poverty.Pct.2010,Extreme.Poverty.Pct.2010,Moderate.Poverty.Pct.2010,Vulnerables.SocialCare.Pct.2010,Educ.Lag.Pct.2010,Lack.Access.To.HealthServices.Pct.2010
30,Veracruz,30058,Chicontepec,0.66135,High,84.37,58.51,25.86,8.38,24.58,57.62
30,Veracruz,30059,Chinameca,-0.39593,Low,59.29,15.28,44.02,28.99,25.67,44.49
30,Veracruz,30060,Chinampa de Gorostiza,0.52045,Medium,72.04,26.41,45.63,23.22,27.93,32.85
30,Veracruz,30061,Las Choapas,0.39785,Medium,70.91,32.27,38.63,21.3,37.61,25.88
30,Veracruz,30062,ChocamÌÁn,0.5903,Medium,75.54,32.19,43.35,15.76,40.41,75.23
30,Veracruz,30063,Chontla,0.58843,Medium,76.9,36.05,40.85,20.75,26.61,45.19
30,Veracruz,30064,ChumatlÌÁn,0.71769,High,88.01,53.06,34.95,11.49,36.17,14.48
30,Veracruz,30065,Emiliano Zapata,-0.84999,Very Low,34.86,6.15,28.71,32.44,19.5,42.4
30,Veracruz,30066,Espinal,0.52799,Medium,84.83,45.12,39.71,11.09,25.98,44.2
30,Veracruz,30067,Filomeno Mata,1.94503,Very High,94.27,59.17,35.1,5.3,48.77,21.7
30,Veracruz,30068,FortÌ_n,-0.99702,Very Low,40.96,5.97,34.99,31.55,18.4,27.5
30,Veracruz,30069,GutiÌ©rrez Zamora,-0.37171,Low,59.56,11.57,47.99,32.32,23.15,33.37
30,Veracruz,30070,HidalgotitlÌÁn,0.38152,Medium,84.85,34.6,50.25,14.06,33.82,31.75
30,Veracruz,30071,Huatusco,-0.03346,Medium,66.7,21.38,45.32,21.94,28.13,52.43
30,Veracruz,30072,Huayacocotla,0.67249,High,76.79,32.43,44.36,19.88,30.89,43.21
30,Veracruz,30073,Hueyapan de Ocampo,0.16368,Medium,72.62,29.68,42.93,12.34,29.91,31.86
30,Veracruz,30074,Huiloapan,-0.68233,Low,49.72,9.92,39.79,27.06,24.32,31.52
30,Veracruz,30075,Ignacio de la Llave,0.11949,Medium,74.68,26.41,48.28,21.82,35.21,36.7
30,Veracruz,30076,IlamatlÌÁn,1.99118,Very High,93.21,68.94,24.27,6.19,50.07,73.5
30,Veracruz,30077,Isla,-0.14507,Low,61.31,10.01,51.3,29.88,30.61,42.23
30,Veracruz,30078,Ixcatepec,0.8418,High,84.02,36.48,47.54,13.74,24.37,8.8
30,Veracruz,30079,IxhuacÌÁn de los Reyes,0.9499,High,83.2,21.57,61.64,16,47.35,18.07
30,Veracruz,30080,IxhuatlÌÁn del CafÌ©,0.58403,Medium,80.58,35.2,45.38,17.16,35.6,54.89
30,Veracruz,30081,Ixhuatlancillo,0.32766,Medium,53.15,16,37.15,22.44,25.1,38.01
30,Veracruz,30082,IxhuatlÌÁn del Sureste,-0.4625,Low,60.41,14.97,45.44,29.12,25.6,13.12
30,Veracruz,30083,IxhuatlÌÁn de Madero,1.12236,High,91.1,56.38,34.73,8.17,31.67,31.32
30,Veracruz,30084,Ixmatlahuacan,-0.11568,Low,52.07,10.39,41.68,36.7,41.42,25.57
30,Veracruz,30085,IxtaczoquitlÌÁn,-0.71567,Very Low,46.65,7.36,39.3,21.52,20.37,31.29
30,Veracruz,30086,Jalacingo,0.83215,High,82.89,33.38,49.51,15.28,41.95,38.75
30,Veracruz,30087,Xalapa,-1.34819,Very Low,34.24,5.55,28.7,26.24,13.43,39.12
30,Veracruz,30088,Jalcomulco,0.26139,Medium,77.48,26.34,51.14,18.12,46.77,57.8
30,Veracruz,30089,JÌÁltipan,-0.59179,Low,61.55,20.66,40.89,31.7,23.77,51.55
30,Veracruz,30090,Jamapa,-0.42828,Low,53.99,12.49,41.5,37.8,25.36,40.66
30,Veracruz,30091,JesÌ¼s Carranza,0.0553,Medium,66.08,19.24,46.85,31.11,33.94,39.42
30,Veracruz,30092,Xico,0.13045,Medium,71.43,18.62,52.81,19.12,38.7,30.36
30,Veracruz,30093,Jilotepec,-0.35786,Low,56.4,10.39,46.02,27.77,22.26,50.86
30,Veracruz,30094,Juan RodrÌ_guez Clara,-0.1485,Low,69.84,18.38,51.46,26.58,33.48,44.29
30,Veracruz,30095,Juchique de Ferrer,0.2099,Medium,79.19,26.57,52.61,17.05,35.27,47.53
30,Veracruz,30096,Landero y Coss,0.04314,Medium,87.56,35.84,51.72,11.76,42.49,76.42
30,Veracruz,30097,Lerdo de Tejada,-1.26239,Very Low,42.29,5.82,36.48,23.36,22.05,24.35
30,Veracruz,30098,Magdalena,1.20812,High,88.96,55.11,33.85,10.44,37.39,83.69
30,Veracruz,30099,Maltrata,0.21947,Medium,76.62,28.95,47.67,15.06,31.53,43.97
30,Veracruz,30100,Manlio Fabio Altamirano,-0.38548,Low,61.3,14.06,47.24,28.28,33.84,46.45
30,Veracruz,30101,Mariano Escobedo,-0.24735,Low,64.25,31.31,32.94,14.51,30.92,35.83
30,Veracruz,30102,MartÌ_nez de la Torre,-0.57538,Low,54.79,13.03,41.76,27.42,24.79,36.03
30,Veracruz,30103,MecatlÌÁn,1.74417,High,95.35,67.85,27.49,4.57,46.38,44.99
30,Veracruz,30104,Mecayapan,1.14218,High,92.85,62.86,29.99,6.67,43.74,27.57
30,Veracruz,30105,MedellÌ_n,-0.63723,Low,41.6,6.28,35.31,32.52,23.87,28.73
30,Veracruz,30106,MiahuatlÌÁn,0.22179,Medium,87.37,28.48,58.89,10.54,40.62,52.41
30,Veracruz,30107,Las Minas,1.70019,High,90.77,50.16,40.61,7.8,47.08,30.54
30,Veracruz,30108,MinatitlÌÁn,-0.92672,Very Low,45.3,14.26,31.03,23.84,19.36,26.29
30,Veracruz,30109,Misantla,-0.3133,Low,75.11,22.98,52.13,18.99,26.84,20.05
30,Veracruz,30110,Mixtla de Altamirano,2.82344,Very High,94.03,71.42,22.61,5.96,58.67,38.54
30,Veracruz,30111,MoloacÌÁn,-0.3527,Low,63.2,17.6,45.61,28.36,30.13,25.8
30,Veracruz,30112,Naolinco,-0.38809,Low,59.83,10.48,49.35,24.92,25.78,36.78
30,Veracruz,30113,Naranjal,0.42778,Medium,66.86,22.88,43.98,25.76,35.08,29.49
30,Veracruz,30114,Nautla,-0.1156,Low,74.58,21.17,53.41,22.39,34.2,30
30,Veracruz,30115,Nogales,-0.83227,Very Low,58.68,19.15,39.53,19.15,23.56,51.98
30,Veracruz,30116,Oluta,-0.32649,Low,67.62,22.49,45.13,26.57,25.06,31.08
30,Veracruz,30117,Omealca,0.03615,Medium,66.89,16.24,50.65,24.93,35.42,40.07
30,Veracruz,30118,Orizaba,-1.51296,Very Low,33.72,3.75,29.97,22.31,11.12,29.21
30,Veracruz,30119,OtatitlÌÁn,-0.71976,Very Low,60.2,11.88,48.32,23.96,30.81,32.14
30,Veracruz,30120,Oteapan,0.3283,Medium,75.55,27.02,48.53,20.41,29.95,29.6
30,Veracruz,30121,Ozuluama de MascareÌ±as,0.30878,Medium,64.63,18.14,46.49,32.71,30.27,31.85
30,Veracruz,30122,Pajapan,1.01152,High,85.66,37.97,47.69,13.69,43.68,51.59
30,Veracruz,30123,PÌÁnuco,-0.54465,Low,56.5,13.22,43.28,27.75,19.83,30.13
30,Veracruz,30124,Papantla,0.16901,Medium,66.59,18.17,48.42,25.98,24.73,35.57
30,Veracruz,30125,Paso del Macho,-0.24339,Low,60.62,15.94,44.68,25.47,35.03,43.45
30,Veracruz,30126,Paso de Ovejas,-0.71417,Very Low,57.28,10.26,47.01,22,27.05,35.17
30,Veracruz,30127,La Perla,1.78285,High,90.5,56.76,33.74,9.03,48.46,58.62
30,Veracruz,30128,Perote,-0.30036,Low,65.31,14.4,50.92,23.32,26.81,44.72
30,Veracruz,30129,PlatÌ_n SÌÁnchez,0.3255,Medium,75.65,28.47,47.18,16.5,29.08,11.81
30,Veracruz,30130,Playa Vicente,0.22958,Medium,77.18,33.6,43.58,19.57,36.39,51.72
30,Veracruz,30131,Poza Rica de Hidalgo,-1.32693,Very Low,30.24,4.01,26.23,31.22,11.85,25.04
30,Veracruz,30132,Las Vigas de RamÌ_rez,0.20897,Medium,78.81,33.56,45.25,15.75,33.82,27.37
30,Veracruz,30133,Pueblo Viejo,-0.65569,Low,57.46,13.21,44.25,26.7,21.05,29.45
30,Veracruz,30134,Puente Nacional,-0.78115,Very Low,58.22,13.41,44.81,22.15,31.9,52.73
30,Veracruz,30135,Rafael Delgado,0.4971,Medium,76.54,35.91,40.63,15.06,31.25,52.35
30,Veracruz,30136,Rafael Lucio,-0.25235,Low,62,14.24,47.76,25.37,28.26,53.42
30,Veracruz,30137,Los Reyes,1.92031,Very High,89.67,59.66,30.01,10.02,43.67,48.57
30,Veracruz,30138,RÌ_o Blanco,-1.42881,Very Low,40.75,5.65,35.1,22.82,12.45,30.6
30,Veracruz,30139,Saltabarranca,-0.47094,Low,50.32,6.78,43.54,22.62,38.78,28.41
30,Veracruz,30140,San AndrÌ©s Tenejapan,1.04869,High,81.35,42.77,38.57,17.87,46.67,34.31
30,Veracruz,30141,San AndrÌ©s Tuxtla,0.24523,Medium,65.89,18.94,46.95,24.17,35.26,35.21
30,Veracruz,30142,San Juan Evangelista,-0.08202,Low,76.21,25.95,50.26,21.01,38.84,41.59
30,Veracruz,30143,Santiago Tuxtla,0.35525,Medium,72.72,21.55,51.17,19.92,37.93,25.43
30,Veracruz,30144,Sayula de AlemÌÁn,0.16311,Medium,79.39,29.63,49.76,16.78,32.24,43.95
30,Veracruz,30145,Soconusco,-0.41072,Low,50.52,14.52,36,28.2,21.13,33.96
30,Veracruz,30146,Sochiapa,0.60183,High,74.75,19.96,54.79,24.37,41.25,30.69
30,Veracruz,30147,Soledad Atzompa,2.15415,Very High,93.42,65.16,28.26,6.5,54.65,35.31
30,Veracruz,30148,Soledad de Doblado,-0.11055,Low,71.64,18.64,53,19.49,37.74,40.5
30,Veracruz,30149,Soteapan,1.61387,High,91.33,57.56,33.77,7.68,47.21,20.89
30,Veracruz,30150,TamalÌ_n,0.31404,Medium,73.28,21.58,51.69,21.04,26.77,36.08
30,Veracruz,30151,Tamiahua,0.25767,Medium,76.85,28.16,48.69,22.69,29.01,48.75
30,Veracruz,30152,Tampico Alto,0.10109,Medium,59.99,14.64,45.35,30.03,27.4,29.29
30,Veracruz,30153,Tancoco,0.4184,Medium,74.76,31.81,42.95,22.42,34.86,59.65
30,Veracruz,30154,Tantima,0.67396,High,67.88,18.73,49.15,30.9,31.94,36.81
30,Veracruz,30155,Tantoyuca,1.29242,High,80.57,42.07,38.5,14.27,25.28,29.25
30,Veracruz,30156,Tatatila,1.27555,High,85.39,40.4,44.99,13.88,46.45,33.35
30,Veracruz,30157,Castillo de Teayo,0.21372,Medium,76.16,25.14,51.02,20.92,25.59,30.49
30,Veracruz,30158,Tecolutla,0.13449,Medium,71.33,22.82,48.52,26.79,28.97,33.37
30,Veracruz,30159,Tehuipango,2.8656,Very High,97.61,85.83,11.78,2.36,53.05,93.75
30,Veracruz,30160,Temapache,0.2599,Medium,80.11,34.92,45.19,17.67,25.01,36.69
30,Veracruz,30161,Tempoal,0.34334,Medium,71.08,22.89,48.19,22.45,30.18,31.73
30,Veracruz,30162,Tenampa,1.03362,High,76.98,22.12,54.86,21.85,41.62,35.01
30,Veracruz,30163,TenochtitlÌÁn,0.45627,Medium,86.85,32.34,54.51,11.05,41.51,41.19
30,Veracruz,30164,Teocelo,-0.2371,Low,66.5,11.87,54.64,20.2,29.97,26.14
30,Veracruz,30165,Tepatlaxco,0.90678,High,84.37,36.5,47.88,13.24,48.68,16.62
30,Veracruz,30166,TepetlÌÁn,0.23427,Medium,76.42,23.27,53.15,20,51.13,37.27
30,Veracruz,30167,Tepetzintla,0.50354,Medium,79.57,32.39,47.19,16.32,25.87,24.52
30,Veracruz,30168,Tequila,1.73489,High,90.04,58.35,31.68,8.88,47.2,21.21
30,Veracruz,30169,JosÌ© Azueta,-0.01064,Medium,79.79,26.04,53.75,15.79,36.26,29.97
30,Veracruz,30170,Texcatepec,2.01891,Very High,94.95,75.31,19.64,4.68,49.13,74.86
30,Veracruz,30171,TexhuacÌÁn,1.47439,High,86.35,55.61,30.74,11.72,42.49,68.17
30,Veracruz,30172,Texistepec,0.28175,Medium,83.88,36.34,47.54,13.4,30.43,36.44
30,Veracruz,30173,Tezonapa,0.88347,High,80.43,34.89,45.54,14.44,36.25,34.13
30,Veracruz,30174,Tierra Blanca,-0.54893,Low,52.23,10.08,42.15,28.28,26.4,36.25
30,Veracruz,30175,TihuatlÌÁn,0.07583,Medium,71.22,28.31,42.91,26.25,22.64,61.08
30,Veracruz,30176,Tlacojalpan,-0.26713,Low,66.08,16.2,49.88,19.93,34.66,33.44
30,Veracruz,30177,Tlacolulan,0.91749,High,79.13,34.57,44.56,17.3,38.35,21.77
30,Veracruz,30178,Tlacotalpan,-0.40346,Low,52.57,7.07,45.5,34.23,27.51,17.49
30,Veracruz,30179,Tlacotepec de MejÌ_a,0.42444,Medium,74.82,17.49,57.33,21.14,35.04,40.71
30,Veracruz,30180,Tlachichilco,1.4002,High,86.9,52.19,34.71,12.06,38.86,67.82
30,Veracruz,30181,Tlalixcoyan,-0.15523,Low,62.16,12.73,49.43,29.52,27.79,46.89
30,Veracruz,30182,Tlalnelhuayocan,-0.03707,Medium,60.73,18.7,42.03,29.49,27.44,50.91
30,Veracruz,30183,Tlapacoyan,-0.07966,Low,66.87,18.04,48.83,24.68,33.61,40.85
30,Veracruz,30184,Tlaquilpa,1.80833,High,89.87,59.26,30.61,9.97,49.24,10.06
30,Veracruz,30185,Tlilapan,0.31109,Medium,72.31,26.69,45.62,18.83,35.27,34.22
30,Veracruz,30186,TomatlÌÁn,-0.28044,Low,62.21,14.39,47.81,23.88,32.05,70.16
30,Veracruz,30187,TonayÌÁn,0.80457,High,88.13,42.52,45.62,11.09,43.33,43.22
30,Veracruz,30188,Totutla,0.51099,Medium,78.91,24.72,54.18,18.81,37.89,33.82
30,Veracruz,30189,TÌ¼xpam,-0.80952,Very Low,38.01,7.87,30.14,36.41,17.95,29.87
30,Veracruz,30190,Tuxtilla,-0.78467,Very Low,53.75,8.22,45.53,36.52,36.64,15.11
30,Veracruz,30191,Ursulo GalvÌÁn,-1.45277,Very Low,33.79,4,29.79,27.15,22.08,29.73
30,Veracruz,30192,Vega de Alatorre,-0.57231,Low,64.43,12.2,52.23,26.52,28.83,30.55
30,Veracruz,30193,Veracruz,-1.39531,Very Low,31.3,4.51,26.79,27.72,15.2,26.2
30,Veracruz,30194,Villa Aldama,0.46994,Medium,81.34,24.17,57.17,16.52,34.76,28.3
30,Veracruz,30195,Xoxocotla,1.61757,High,92.91,66.58,26.34,7.09,45.1,5.98
30,Veracruz,30196,Yanga,-0.62063,Low,54.68,9.16,45.51,31.27,27.22,36.67
30,Veracruz,30197,Yecuatla,0.26145,Medium,81.65,32.56,49.09,15.22,37.61,30.47
30,Veracruz,30198,Zacualpan,1.38997,High,86.85,44.39,42.46,12.53,51.24,48.76
30,Veracruz,30199,Zaragoza,0.44834,Medium,80.75,31.68,49.07,15.82,32.57,34.14
30,Veracruz,30200,Zentla,0.20699,Medium,78.44,20.72,57.72,19.62,38.24,38.96
30,Veracruz,30201,Zongolica,1.45936,High,86.18,55.01,31.17,9.42,39.16,67.18
30,Veracruz,30202,ZontecomatlÌÁn de LÌ_pez y Fuentes,1.79754,High,91.22,41.56,49.66,8.33,45.68,17.21
30,Veracruz,30203,Zozocolco de Hidalgo,1.59534,High,89.14,53,36.14,9.35,37.04,29.37
30,Veracruz,30204,Agua Dulce,-1.01052,Very Low,47.36,13.42,33.94,33.84,19.89,28.82
30,Veracruz,30205,El Higo,-0.69031,Low,53.98,11.79,42.2,24.14,22.89,30.72
30,Veracruz,30206,Nanchital de LÌÁzaro CÌÁrdenas del,-1.48829,Very Low,26.22,2.87,23.35,33.19,13.09,12.72
30,Veracruz,30207,Tres Valles,-0.39012,Low,58.34,15.09,43.25,28.8,30.08,42.11
30,Veracruz,30208,Carlos A. Carrillo,-1.05752,Very Low,47.24,8.32,38.93,26.15,28.78,19.92
30,Veracruz,30209,Tatahuicapan de JuÌÁrez,0.93557,High,88.81,52.94,35.86,8.77,40.9,64.74
30,Veracruz,30210,Uxpanapa,0.54537,Medium,88.65,49.94,38.71,10.38,36.28,48.71
30,Veracruz,30211,San Rafael,-0.57458,Low,57.24,12.02,45.22,35.86,23.77,38.58
30,Veracruz,30212,Santiago Sochiapan,1.22021,High,89.11,46.5,42.61,10.33,40.57,33.09
31,YucatÌÁn,31001,AbalÌÁ,0.28318,Medium,51.98,19.56,32.42,43.11,38.98,48.8
31,YucatÌÁn,31002,Acanceh,-0.16003,Low,57.26,10.57,46.69,29.21,28.12,39.05
31,YucatÌÁn,31003,Akil,0.10844,Medium,78.02,26.16,51.86,10.85,38.85,29.78
31,YucatÌÁn,31004,Baca,-0.60617,Low,54.58,11.38,43.21,23.71,29.87,24.71
31,YucatÌÁn,31005,BokobÌÁ,-0.1746,Low,42.9,8.2,34.7,49.61,34.21,6.58
31,YucatÌÁn,31006,Buctzotz,-0.24779,Low,82.15,27.84,54.31,12.59,39.32,13.83
31,YucatÌÁn,31007,CacalchÌ©n,-0.28393,Low,59.52,9.43,50.09,17.1,32.94,16.31
31,YucatÌÁn,31008,Calotmul,0.19372,Medium,85.9,37.2,48.7,11.77,39.23,22.93
31,YucatÌÁn,31009,Cansahcab,-0.53697,Low,68.58,20.42,48.16,18.12,29.83,20.81
31,YucatÌÁn,31010,Cantamayec,1.27405,High,80.62,36.12,44.5,19.09,42.42,14.97
31,YucatÌÁn,31011,CelestÌ¼n,-0.31239,Low,81.03,22.74,58.29,16.51,37.74,34.6
31,YucatÌÁn,31012,Cenotillo,-0.17234,Low,86.61,35.82,50.79,10.28,41.06,20.08
31,YucatÌÁn,31013,Conkal,-0.71501,Very Low,39.48,5.39,34.09,34.32,26.54,18.49
31,YucatÌÁn,31014,Cuncunul,0.19366,Medium,63.27,18.49,44.78,29.96,35.47,22.02
31,YucatÌÁn,31015,CuzamÌÁ,0.54236,Medium,72.88,21.91,50.97,24.05,36.27,38.73
31,YucatÌÁn,31016,ChacsinkÌ_n,0.77778,High,92.79,44.13,48.66,6.4,40,5.79
31,YucatÌÁn,31017,Chankom,1.12028,High,84.15,36.81,47.34,15.04,38.38,19.78
31,YucatÌÁn,31018,Chapab,0.25936,Medium,56.85,15.29,41.55,39.14,34.43,6.07
31,YucatÌÁn,31019,Chemax,1.51422,High,85.58,39.87,45.71,14.07,46.08,15.85
31,YucatÌÁn,31020,Chicxulub Pueblo,-0.50507,Low,60.41,13.36,47.04,21.93,27.01,28.99
31,YucatÌÁn,31021,ChichimilÌÁ,1.01738,High,90.52,52.15,38.37,6.17,34.49,22.62
31,YucatÌÁn,31022,Chikindzonot,0.43877,Medium,93.31,63.12,30.19,6.67,34.68,7.96
31,YucatÌÁn,31023,ChocholÌÁ,-0.40782,Low,56.43,10.37,46.07,22.73,28.13,27.3
31,YucatÌÁn,31024,Chumayel,0.28785,Medium,92.55,47.01,45.54,6.31,41.01,11.51
31,YucatÌÁn,31025,DzÌÁn,-0.0184,Medium,90.27,39.42,50.86,6.35,34.46,11.61
31,YucatÌÁn,31026,Dzemul,-0.76658,Very Low,61.63,13.51,48.12,21.96,32.38,21.72
31,YucatÌÁn,31027,DzidzantÌ¼n,-0.74425,Very Low,60.27,18.22,42.06,22.49,24.59,8.46
31,YucatÌÁn,31028,Dzilam de Bravo,-0.82329,Very Low,54.14,7.06,47.07,31.45,23.48,12.61
31,YucatÌÁn,31029,Dzilam GonzÌÁlez,-0.21702,Low,70.28,19.42,50.86,18.7,33.93,8.68
31,YucatÌÁn,31030,DzitÌÁs,0.24123,Medium,86.73,36.36,50.37,11.23,39.64,7.75
31,YucatÌÁn,31031,Dzoncauich,0.04192,Medium,74.29,25.36,48.93,23.41,40.88,5.57
31,YucatÌÁn,31032,Espita,0.57155,Medium,77.69,27.68,50.01,18.87,43.39,13.94
31,YucatÌÁn,31033,HalachÌ_,0.41345,Medium,67.2,18.22,48.98,25.26,33.32,28.68
31,YucatÌÁn,31034,HocabÌÁ,0.28999,Medium,71.45,17.09,54.36,22.79,38.97,20.86
31,YucatÌÁn,31035,HoctÌ¼n,-0.00185,Medium,69.66,20.36,49.3,19.92,40.54,29.14
31,YucatÌÁn,31036,HomÌ¼n,0.41561,Medium,75.94,26.76,49.18,18.35,36.62,58.39
31,YucatÌÁn,31037,HuhÌ_,0.26446,Medium,79.04,21.95,57.08,18.52,40.89,36.67
31,YucatÌÁn,31038,HunucmÌÁ,-0.01103,Medium,63.28,14.12,49.16,25.73,30.39,29.67
31,YucatÌÁn,31039,Ixil,-0.21712,Low,55.11,8.61,46.49,25.09,30.28,20.3
31,YucatÌÁn,31040,Izamal,-0.29747,Low,59.99,12.85,47.14,23.45,31.06,29.93
31,YucatÌÁn,31041,KanasÌ_n,-0.64614,Low,41.17,5.88,35.28,25.66,23.39,21.58
31,YucatÌÁn,31042,Kantunil,0.16483,Medium,77.01,26.48,50.53,19.11,34.72,27.03
31,YucatÌÁn,31043,Kaua,0.93865,High,79.06,29.06,50,17.63,38.54,25.04
31,YucatÌÁn,31044,Kinchil,0.20625,Medium,80.5,20.67,59.83,14.52,35.74,17.81
31,YucatÌÁn,31045,KopomÌÁ,0.00603,Medium,48.8,13.01,35.8,42.34,27.99,36.98
31,YucatÌÁn,31046,Mama,0.13484,Medium,88.59,40.43,48.16,8.15,44.33,23.2
31,YucatÌÁn,31047,ManÌ_,0.28364,Medium,85.21,35.41,49.79,12.07,39.61,11.22
31,YucatÌÁn,31048,MaxcanÌ¼,0.25128,Medium,51.87,10.71,41.16,37.92,34.49,48.17
31,YucatÌÁn,31049,MayapÌÁn,1.37652,High,92.95,53.8,39.15,7.05,46.27,36.12
31,YucatÌÁn,31050,MÌ©rida,-1.52266,Very Low,26.97,2.71,24.26,28.89,14.09,19.47
31,YucatÌÁn,31051,MocochÌÁ,-0.51944,Low,36.33,4.39,31.94,39.09,27.94,11.83
31,YucatÌÁn,31052,Motul,-0.41158,Low,48.28,8.6,39.68,37.46,30.69,38.74
31,YucatÌÁn,31053,Muna,-0.36146,Low,71.42,23.3,48.12,18.97,29.84,33.18
31,YucatÌÁn,31054,Muxupip,-0.26313,Low,54.37,13.73,40.65,35.95,31.86,20.14
31,YucatÌÁn,31055,OpichÌ©n,0.53308,Medium,81.03,30.51,50.52,17.83,38.35,36.79
31,YucatÌÁn,31056,Oxkutzcab,0.14452,Medium,72.56,19.23,53.33,18.33,39.36,18.83
31,YucatÌÁn,31057,PanabÌÁ,-0.32374,Low,78.81,23.73,55.08,15.92,39.62,19.29
31,YucatÌÁn,31058,Peto,0.21699,Medium,79.3,28.41,50.89,12.62,34.74,9.45
31,YucatÌÁn,31059,Progreso,-1.2161,Very Low,45.88,3.47,42.4,30.48,22.57,22.63
31,YucatÌÁn,31060,Quintana Roo,0.26342,Medium,81.95,28.72,53.23,16.78,35.67,32.22
31,YucatÌÁn,31061,RÌ_o Lagartos,-0.98965,Very Low,41.1,7.13,33.96,29.35,32.31,10.1
31,YucatÌÁn,31062,Sacalum,-0.1584,Low,68.46,20.01,48.45,23.71,36.06,45.67
31,YucatÌÁn,31063,Samahil,-0.0861,Low,55.99,10.91,45.08,36.43,29.68,13.05
31,YucatÌÁn,31064,Sanahcat,0.18946,Medium,54.23,13.73,40.5,38.54,34.14,19.22
31,YucatÌÁn,31065,San Felipe,-1.13203,Very Low,35.72,3.46,32.26,32.63,30.43,7.01
31,YucatÌÁn,31066,Santa Elena,0.42108,Medium,85.95,28.29,57.66,11.03,36.84,7.07
31,YucatÌÁn,31067,SeyÌ©,0.21543,Medium,69.05,16.46,52.59,25.14,37.42,32.03
31,YucatÌÁn,31068,SinanchÌ©,-0.58614,Low,69.98,20.16,49.82,19.07,30.39,17.02
31,YucatÌÁn,31069,Sotuta,0.25667,Medium,75.65,30.47,45.18,21.59,44.38,23.77
31,YucatÌÁn,31070,SucilÌÁ,-0.35732,Low,77.1,20.34,56.76,13.87,27.99,12.61
31,YucatÌÁn,31071,Sudzal,0.11491,Medium,69.6,21.81,47.79,27.98,33.91,15.87
31,YucatÌÁn,31072,Suma,-0.56456,Low,39.86,7.08,32.78,44.66,32.38,18.27
31,YucatÌÁn,31073,TahdziÌ¼,1.58667,High,95.64,65.82,29.82,3.97,42.18,5.27
31,YucatÌÁn,31074,Tahmek,-0.29345,Low,68.37,12.21,56.17,15.46,32.21,16.96
31,YucatÌÁn,31075,Teabo,0.78621,High,88.14,44.16,43.98,9.73,45.79,20.23
31,YucatÌÁn,31076,Tecoh,0.35398,Medium,60.06,10.82,49.25,32.11,37.29,2.15
31,YucatÌÁn,31077,Tekal de Venegas,0.17304,Medium,80.81,25.32,55.49,12.64,38.59,30.96
31,YucatÌÁn,31078,TekantÌ_,-0.3545,Low,70.54,19.06,51.48,21.13,32.88,17.09
31,YucatÌÁn,31079,Tekax,0.03287,Medium,71.38,22.4,48.98,18.76,33.14,11.56
31,YucatÌÁn,31080,Tekit,0.61346,High,76.43,21.2,55.24,19.44,50.19,38.48
31,YucatÌÁn,31081,Tekom,0.42329,Medium,92.37,53.34,39.03,6.44,37.45,19.34
31,YucatÌÁn,31082,Telchac Pueblo,-0.79079,Very Low,69.12,21.62,47.5,18.15,26.62,38.25
31,YucatÌÁn,31083,Telchac Puerto,-0.65993,Low,43.13,5.75,37.38,44.6,32.28,23.47
31,YucatÌÁn,31084,Temax,0.14945,Medium,79.59,31.37,48.23,14.57,41.8,33.23
31,YucatÌÁn,31085,TemozÌ_n,0.6789,High,80.56,26.96,53.6,15.86,38.31,13.74
31,YucatÌÁn,31086,TepakÌÁn,0.39788,Medium,49.35,11.07,38.28,43.54,41.96,9.87
31,YucatÌÁn,31087,Tetiz,0.55569,Medium,75.23,23.7,51.53,21.83,47.01,27.07
31,YucatÌÁn,31088,Teya,-0.33721,Low,58.5,14.83,43.67,37.11,35.51,6.64
31,YucatÌÁn,31089,Ticul,-0.46322,Low,60.52,10.48,50.04,28.2,25.11,14.58
31,YucatÌÁn,31090,Timucuy,0.63828,High,63.1,17.78,45.33,33.73,42.5,49.68
31,YucatÌÁn,31091,Tinum,0.217,Medium,60.31,15.7,44.61,35.7,31.47,20.37
31,YucatÌÁn,31092,Tixcacalcupul,1.05013,High,93.29,57.4,35.89,6.03,39.72,30.47
31,YucatÌÁn,31093,Tixkokob,-0.69093,Low,42.07,5.59,36.48,38.2,23.96,20.96
31,YucatÌÁn,31094,Tixmehuac,0.50916,Medium,81.36,33.35,48,16.86,36.65,12.47
31,YucatÌÁn,31095,TixpÌ©hual,-0.68655,Low,39.59,6.78,32.81,35.9,27.9,24.74
31,YucatÌÁn,31096,TizimÌ_n,-0.00801,Medium,71.11,22.41,48.7,20.57,33.76,12.06
31,YucatÌÁn,31097,TunkÌÁs,-0.02653,Medium,85.07,42.4,42.67,11.01,39.41,23.97
31,YucatÌÁn,31098,Tzucacab,0.30304,Medium,84.08,35.55,48.53,11.89,36.9,13.65
31,YucatÌÁn,31099,Uayma,0.47563,Medium,91.55,50.61,40.94,7.23,41.63,14.87
31,YucatÌÁn,31100,UcÌ¼,-0.20784,Low,54.79,9.96,44.83,30.71,33.01,24.76
31,YucatÌÁn,31101,UmÌÁn,-0.81611,Very Low,44.69,6.41,38.27,31.21,25.09,18.59
31,YucatÌÁn,31102,Valladolid,-0.16233,Low,62.18,17.03,45.14,23.97,27.71,18.95
31,YucatÌÁn,31103,Xocchel,0.37436,Medium,77,23.07,53.93,18.35,37.84,44.72
